age;p10Be
23955;0.87695
23956;0.87814
23957;0.87942
23958;0.88079
23959;0.88225
23960;0.88378
23961;0.88537
23962;0.88701
23963;0.88869
23964;0.8904
23965;0.8921
23966;0.8938
23967;0.89546
23968;0.89708
23969;0.89865
23970;0.90014
23971;0.90156
23972;0.90289
23973;0.90414
23974;0.90529
23975;0.90636
23976;0.90734
23977;0.90825
23978;0.90909
23979;0.90988
23980;0.91063
23981;0.91136
23982;0.91209
23983;0.91284
23984;0.91363
23985;0.91447
23986;0.91539
23987;0.9164
23988;0.91753
23989;0.9188
23990;0.92021
23991;0.92178
23992;0.92352
23993;0.92544
23994;0.92753
23995;0.92979
23996;0.93223
23997;0.93482
23998;0.93755
23999;0.9404
24000;0.94335
24001;0.94637
24002;0.94943
24003;0.95251
24004;0.95558
24005;0.9586
24006;0.96154
24007;0.96438
24008;0.96709
24009;0.96965
24010;0.97204
24011;0.97426
24012;0.97628
24013;0.9781
24014;0.97973
24015;0.98115
24016;0.98238
24017;0.98341
24018;0.98427
24019;0.98495
24020;0.98546
24021;0.98583
24022;0.98605
24023;0.98614
24024;0.98611
24025;0.98597
24026;0.98573
24027;0.9854
24028;0.98499
24029;0.98452
24030;0.98398
24031;0.98339
24032;0.98276
24033;0.98209
24034;0.9814
24035;0.9807
24036;0.97998
24037;0.97927
24038;0.97856
24039;0.97787
24040;0.9772
24041;0.97655
24042;0.97594
24043;0.97536
24044;0.97483
24045;0.97434
24046;0.9739
24047;0.97353
24048;0.97321
24049;0.97297
24050;0.9728
24051;0.97273
24052;0.97275
24053;0.97288
24054;0.97313
24055;0.9735
24056;0.97403
24057;0.9747
24058;0.97554
24059;0.97656
24060;0.97775
24061;0.97913
24062;0.98069
24063;0.98244
24064;0.98436
24065;0.98646
24066;0.98871
24067;0.99109
24068;0.99359
24069;0.99618
24070;0.99884
24071;1.0015
24072;1.0042
24073;1.0069
24074;1.0095
24075;1.0121
24076;1.0145
24077;1.0168
24078;1.019
24079;1.0209
24080;1.0226
24081;1.0242
24082;1.0254
24083;1.0264
24084;1.0271
24085;1.0276
24086;1.0277
24087;1.0275
24088;1.0269
24089;1.026
24090;1.0248
24091;1.0231
24092;1.0211
24093;1.0186
24094;1.0158
24095;1.0126
24096;1.009
24097;1.005
24098;1.0007
24099;0.99605
24100;0.99114
24101;0.98598
24102;0.98063
24103;0.97514
24104;0.96956
24105;0.96395
24106;0.95837
24107;0.95287
24108;0.94751
24109;0.94233
24110;0.93738
24111;0.9327
24112;0.9283
24113;0.92422
24114;0.92047
24115;0.91706
24116;0.91398
24117;0.91123
24118;0.90879
24119;0.90666
24120;0.90481
24121;0.90322
24122;0.90187
24123;0.90073
24124;0.89977
24125;0.89899
24126;0.89834
24127;0.89782
24128;0.89741
24129;0.89709
24130;0.89684
24131;0.89666
24132;0.89653
24133;0.89644
24134;0.89639
24135;0.89636
24136;0.89636
24137;0.89638
24138;0.89641
24139;0.89645
24140;0.8965
24141;0.89655
24142;0.89661
24143;0.89666
24144;0.8967
24145;0.89674
24146;0.89676
24147;0.89678
24148;0.89677
24149;0.89675
24150;0.8967
24151;0.89663
24152;0.89652
24153;0.89638
24154;0.89619
24155;0.89596
24156;0.89567
24157;0.89533
24158;0.89491
24159;0.89442
24160;0.89385
24161;0.89319
24162;0.89243
24163;0.89159
24164;0.89064
24165;0.88959
24166;0.88844
24167;0.8872
24168;0.88586
24169;0.88445
24170;0.88296
24171;0.88141
24172;0.87981
24173;0.87819
24174;0.87655
24175;0.87491
24176;0.8733
24177;0.87172
24178;0.87019
24179;0.86874
24180;0.86736
24181;0.86608
24182;0.8649
24183;0.86384
24184;0.86288
24185;0.86205
24186;0.86134
24187;0.86074
24188;0.86027
24189;0.85991
24190;0.85967
24191;0.85953
24192;0.8595
24193;0.85957
24194;0.85973
24195;0.85999
24196;0.86033
24197;0.86075
24198;0.86124
24199;0.86181
24200;0.86243
24201;0.86312
24202;0.86385
24203;0.86463
24204;0.86544
24205;0.86628
24206;0.86715
24207;0.86802
24208;0.8689
24209;0.86978
24210;0.87065
24211;0.87152
24212;0.87238
24213;0.87322
24214;0.87406
24215;0.8749
24216;0.87574
24217;0.8766
24218;0.87749
24219;0.87843
24220;0.87943
24221;0.88052
24222;0.88171
24223;0.88304
24224;0.88452
24225;0.88618
24226;0.88803
24227;0.8901
24228;0.89241
24229;0.89495
24230;0.89774
24231;0.90078
24232;0.90406
24233;0.90757
24234;0.91129
24235;0.91518
24236;0.91922
24237;0.92337
24238;0.92758
24239;0.9318
24240;0.93598
24241;0.94008
24242;0.94404
24243;0.94781
24244;0.95134
24245;0.9546
24246;0.95753
24247;0.96012
24248;0.96232
24249;0.96411
24250;0.96548
24251;0.96641
24252;0.96689
24253;0.96691
24254;0.96647
24255;0.96557
24256;0.9642
24257;0.96237
24258;0.96008
24259;0.95735
24260;0.95418
24261;0.95059
24262;0.9466
24263;0.94222
24264;0.9375
24265;0.93246
24266;0.92715
24267;0.92161
24268;0.91589
24269;0.91005
24270;0.90414
24271;0.89823
24272;0.89238
24273;0.88665
24274;0.88109
24275;0.87577
24276;0.87074
24277;0.86605
24278;0.86174
24279;0.85785
24280;0.85442
24281;0.85147
24282;0.84904
24283;0.84714
24284;0.84579
24285;0.84502
24286;0.84484
24287;0.84526
24288;0.84629
24289;0.84796
24290;0.85026
24291;0.85321
24292;0.85681
24293;0.86106
24294;0.86594
24295;0.87143
24296;0.87753
24297;0.88417
24298;0.89133
24299;0.89895
24300;0.90695
24301;0.91528
24302;0.92383
24303;0.93254
24304;0.94131
24305;0.95005
24306;0.95867
24307;0.96709
24308;0.97523
24309;0.98302
24310;0.9904
24311;0.99733
24312;1.0038
24313;1.0097
24314;1.0151
24315;1.0199
24316;1.0242
24317;1.028
24318;1.0313
24319;1.0342
24320;1.0366
24321;1.0387
24322;1.0404
24323;1.0417
24324;1.0428
24325;1.0437
24326;1.0443
24327;1.0447
24328;1.045
24329;1.0451
24330;1.0452
24331;1.0451
24332;1.0449
24333;1.0447
24334;1.0444
24335;1.0441
24336;1.0437
24337;1.0433
24338;1.0429
24339;1.0425
24340;1.042
24341;1.0416
24342;1.0411
24343;1.0406
24344;1.04
24345;1.0394
24346;1.0388
24347;1.0381
24348;1.0372
24349;1.0363
24350;1.0352
24351;1.034
24352;1.0325
24353;1.0309
24354;1.029
24355;1.0269
24356;1.0245
24357;1.0218
24358;1.0188
24359;1.0155
24360;1.0119
24361;1.0081
24362;1.004
24363;0.99961
24364;0.99505
24365;0.99031
24366;0.98545
24367;0.9805
24368;0.97552
24369;0.97056
24370;0.96565
24371;0.96086
24372;0.95622
24373;0.95178
24374;0.94756
24375;0.94361
24376;0.93994
24377;0.93657
24378;0.93351
24379;0.93077
24380;0.92835
24381;0.92625
24382;0.92447
24383;0.92299
24384;0.9218
24385;0.9209
24386;0.92027
24387;0.91992
24388;0.91981
24389;0.91996
24390;0.92035
24391;0.92096
24392;0.9218
24393;0.92285
24394;0.92411
24395;0.92556
24396;0.92719
24397;0.92898
24398;0.93092
24399;0.93299
24400;0.93516
24401;0.93742
24402;0.93973
24403;0.94208
24404;0.94443
24405;0.94676
24406;0.94905
24407;0.95127
24408;0.9534
24409;0.95543
24410;0.95733
24411;0.9591
24412;0.96073
24413;0.96221
24414;0.96354
24415;0.96472
24416;0.96575
24417;0.96665
24418;0.96741
24419;0.96806
24420;0.96859
24421;0.96902
24422;0.96936
24423;0.96963
24424;0.96983
24425;0.96999
24426;0.9701
24427;0.97018
24428;0.97024
24429;0.97028
24430;0.97032
24431;0.97037
24432;0.97041
24433;0.97047
24434;0.97054
24435;0.97062
24436;0.97072
24437;0.97083
24438;0.97096
24439;0.97109
24440;0.97122
24441;0.97135
24442;0.97148
24443;0.97159
24444;0.97169
24445;0.97175
24446;0.97178
24447;0.97177
24448;0.9717
24449;0.97158
24450;0.9714
24451;0.97114
24452;0.9708
24453;0.97039
24454;0.96988
24455;0.96929
24456;0.96861
24457;0.96785
24458;0.96699
24459;0.96606
24460;0.96505
24461;0.96397
24462;0.96283
24463;0.96164
24464;0.96042
24465;0.95917
24466;0.95791
24467;0.95665
24468;0.95542
24469;0.9542
24470;0.95303
24471;0.95191
24472;0.95085
24473;0.94986
24474;0.94894
24475;0.94809
24476;0.94732
24477;0.94662
24478;0.946
24479;0.94544
24480;0.94495
24481;0.94452
24482;0.94413
24483;0.94379
24484;0.94348
24485;0.9432
24486;0.94294
24487;0.94269
24488;0.94245
24489;0.9422
24490;0.94195
24491;0.94169
24492;0.94142
24493;0.94113
24494;0.94082
24495;0.94049
24496;0.94015
24497;0.93979
24498;0.93941
24499;0.93902
24500;0.93862
24501;0.93821
24502;0.93779
24503;0.93737
24504;0.93696
24505;0.93655
24506;0.93614
24507;0.93574
24508;0.93536
24509;0.93498
24510;0.93462
24511;0.93426
24512;0.93391
24513;0.93357
24514;0.93323
24515;0.93289
24516;0.93253
24517;0.93216
24518;0.93177
24519;0.93134
24520;0.93088
24521;0.93036
24522;0.92978
24523;0.92913
24524;0.9284
24525;0.92758
24526;0.92665
24527;0.92562
24528;0.92447
24529;0.9232
24530;0.92181
24531;0.9203
24532;0.91866
24533;0.91692
24534;0.91506
24535;0.91311
24536;0.91107
24537;0.90897
24538;0.90682
24539;0.90465
24540;0.90247
24541;0.9003
24542;0.89817
24543;0.89609
24544;0.89409
24545;0.89218
24546;0.89039
24547;0.88871
24548;0.88718
24549;0.88578
24550;0.88454
24551;0.88345
24552;0.88253
24553;0.88176
24554;0.88117
24555;0.88073
24556;0.88046
24557;0.88035
24558;0.88041
24559;0.88063
24560;0.88101
24561;0.88156
24562;0.88226
24563;0.88312
24564;0.88413
24565;0.88529
24566;0.88659
24567;0.88802
24568;0.88958
24569;0.89124
24570;0.89299
24571;0.89482
24572;0.89671
24573;0.89864
24574;0.90058
24575;0.90252
24576;0.90444
24577;0.90631
24578;0.90812
24579;0.90986
24580;0.91151
24581;0.91305
24582;0.91448
24583;0.91579
24584;0.91699
24585;0.91805
24586;0.91899
24587;0.9198
24588;0.92049
24589;0.92107000000000006
24590;0.92152
24591;0.92186
24592;0.9221
24593;0.92223
24594;0.92225
24595;0.92217
24596;0.92199
24597;0.92172
24598;0.92135
24599;0.92089
24600;0.92033
24601;0.91968
24602;0.91895
24603;0.91814
24604;0.91725
24605;0.91629
24606;0.91527
24607;0.9142
24608;0.91308
24609;0.91194
24610;0.91078
24611;0.90962
24612;0.90846
24613;0.90733
24614;0.90622
24615;0.90517
24616;0.90417
24617;0.90323
24618;0.90238
24619;0.90162
24620;0.90096
24621;0.90041
24622;0.89999
24623;0.8997
24624;0.89957
24625;0.8996
24626;0.89982
24627;0.90023
24628;0.90087
24629;0.90176
24630;0.90291
24631;0.90435
24632;0.90611
24633;0.90821
24634;0.91067
24635;0.9135
24636;0.91673
24637;0.92036
24638;0.92439
24639;0.92883
24640;0.93365
24641;0.93884
24642;0.94438
24643;0.95023
24644;0.95635
24645;0.9627
24646;0.96922
24647;0.97586
24648;0.98256
24649;0.98928
24650;0.99594
24651;1.0025
24652;1.0089
24653;1.0151
24654;1.0211
24655;1.0269
24656;1.0323
24657;1.0375
24658;1.0423
24659;1.0468
24660;1.051
24661;1.0549
24662;1.0584
24663;1.0616
24664;1.0645
24665;1.0671
24666;1.0694
24667;1.0715
24668;1.0732
24669;1.0748
24670;1.076
24671;1.0771
24672;1.0779
24673;1.0785
24674;1.0789
24675;1.0792
24676;1.0792
24677;1.0792
24678;1.079
24679;1.0786
24680;1.0782
24681;1.0777
24682;1.0771
24683;1.0764
24684;1.0757
24685;1.075
24686;1.0742
24687;1.0734
24688;1.0726
24689;1.0719
24690;1.0711
24691;1.0703
24692;1.0696
24693;1.0689
24694;1.0682
24695;1.0675
24696;1.0668
24697;1.0661
24698;1.0653
24699;1.0646
24700;1.0638
24701;1.0631
24702;1.0622
24703;1.0613
24704;1.0604
24705;1.0594
24706;1.0583
24707;1.0572
24708;1.0559
24709;1.0546
24710;1.0533
24711;1.0518
24712;1.0503
24713;1.0488
24714;1.0472
24715;1.0456
24716;1.0439
24717;1.0423
24718;1.0406
24719;1.039
24720;1.0375
24721;1.0359
24722;1.0345
24723;1.0331
24724;1.0318
24725;1.0306
24726;1.0295
24727;1.0285
24728;1.0276
24729;1.0268
24730;1.0261
24731;1.0255
24732;1.025
24733;1.0245
24734;1.0242
24735;1.0239
24736;1.0237
24737;1.0235
24738;1.0234
24739;1.0234
24740;1.0234
24741;1.0235
24742;1.0236
24743;1.0238
24744;1.024
24745;1.0243
24746;1.0245
24747;1.0249
24748;1.0252
24749;1.0256
24750;1.026
24751;1.0264
24752;1.0268
24753;1.0272
24754;1.0277
24755;1.0281
24756;1.0286
24757;1.029
24758;1.0294
24759;1.0298
24760;1.0302
24761;1.0306
24762;1.0309
24763;1.0312
24764;1.0315
24765;1.0318
24766;1.032
24767;1.0323
24768;1.0325
24769;1.0327
24770;1.033
24771;1.0332
24772;1.0335
24773;1.0338
24774;1.0341
24775;1.0345
24776;1.0349
24777;1.0354
24778;1.036
24779;1.0366
24780;1.0373000000000001
24781;1.0381
24782;1.039
24783;1.04
24784;1.0411
24785;1.0422
24786;1.0434
24787;1.0447
24788;1.0461
24789;1.0474
24790;1.0489
24791;1.0503
24792;1.0517
24793;1.0532
24794;1.0546
24795;1.056
24796;1.0573
24797;1.0586
24798;1.0598
24799;1.061
24800;1.0621
24801;1.0631
24802;1.0641
24803;1.065
24804;1.0659
24805;1.0667
24806;1.0674
24807;1.0682
24808;1.0689
24809;1.0697
24810;1.0704
24811;1.0712
24812;1.072
24813;1.0729
24814;1.0738
24815;1.0747
24816;1.0757
24817;1.0768
24818;1.078
24819;1.0792
24820;1.0805
24821;1.0818
24822;1.0831
24823;1.0845
24824;1.0859
24825;1.0873
24826;1.0887
24827;1.09
24828;1.0913
24829;1.0926
24830;1.0937
24831;1.0948
24832;1.0957
24833;1.0965
24834;1.0972
24835;1.0977
24836;1.0981
24837;1.0983
24838;1.0983
24839;1.0981
24840;1.0977
24841;1.0971
24842;1.0963
24843;1.0953
24844;1.0941
24845;1.0926
24846;1.0909
24847;1.0891
24848;1.087
24849;1.0847
24850;1.0823
24851;1.0797
24852;1.077
24853;1.0742
24854;1.0713
24855;1.0684
24856;1.0654
24857;1.0625
24858;1.0597
24859;1.0569
24860;1.0542
24861;1.0516
24862;1.0492
24863;1.0469
24864;1.0448
24865;1.0427
24866;1.0409
24867;1.0391
24868;1.0374
24869;1.0359
24870;1.0344
24871;1.0329
24872;1.0314
24873;1.0299
24874;1.0284
24875;1.0268
24876;1.025
24877;1.0232
24878;1.0212
24879;1.019
24880;1.0167
24881;1.0142
24882;1.0115
24883;1.0086
24884;1.0056
24885;1.0024
24886;0.99904
24887;0.99562
24888;0.99213
24889;0.9886
24890;0.98507
24891;0.98157
24892;0.97814
24893;0.97483
24894;0.97167
24895;0.96869
24896;0.96593
24897;0.96343
24898;0.96121
24899;0.95931
24900;0.95774
24901;0.95654
24902;0.95574
24903;0.95534
24904;0.95539
24905;0.95589
24906;0.95687
24907;0.95834
24908;0.96032
24909;0.96282
24910;0.96586
24911;0.96942
24912;0.97351
24913;0.97812
24914;0.98322
24915;0.98879
24916;0.99478
24917;1.0012
24918;1.0079
24919;1.0149
24920;1.022
24921;1.0293
24922;1.0367
24923;1.044
24924;1.0513
24925;1.0583
24926;1.0651
24927;1.0717
24928;1.0778
24929;1.0836
24930;1.0889
24931;1.0938
24932;1.0983
24933;1.1022
24934;1.1057
24935;1.1086
24936;1.1112
24937;1.1132
24938;1.1148
24939;1.116
24940;1.1168
24941;1.1173
24942;1.1173
24943;1.117
24944;1.1164
24945;1.1155
24946;1.1142
24947;1.1127
24948;1.1109
24949;1.1089
24950;1.1067
24951;1.1042
24952;1.1016
24953;1.0989
24954;1.096
24955;1.0931
24956;1.0901
24957;1.0871
24958;1.0841
24959;1.0812
24960;1.0783
24961;1.0756
24962;1.0729
24963;1.0704
24964;1.068
24965;1.0658
24966;1.0638
24967;1.0619
24968;1.0601
24969;1.0586
24970;1.0571
24971;1.0558
24972;1.0546
24973;1.0536
24974;1.0526
24975;1.0517
24976;1.0508
24977;1.0501
24978;1.0494
24979;1.0487
24980;1.048
24981;1.0474
24982;1.0468
24983;1.0463
24984;1.0457
24985;1.0452
24986;1.0447
24987;1.0441
24988;1.0437
24989;1.0432
24990;1.0428
24991;1.0423
24992;1.0419
24993;1.0416
24994;1.0412
24995;1.0409
24996;1.0406
24997;1.0404
24998;1.0401
24999;1.0399
25000;1.0397
25001;1.0396
25002;1.0395
25003;1.0393
25004;1.0393
25005;1.0392
25006;1.0392
25007;1.0391
25008;1.0391
25009;1.0392
25010;1.0392
25011;1.0393
25012;1.0393
25013;1.0395
25014;1.0396
25015;1.0397
25016;1.0399
25017;1.0401
25018;1.0404
25019;1.0406
25020;1.0409
25021;1.0412
25022;1.0415
25023;1.0418
25024;1.0421
25025;1.0425
25026;1.0429
25027;1.0433
25028;1.0437
25029;1.0441
25030;1.0446
25031;1.045
25032;1.0455
25033;1.0459
25034;1.0464
25035;1.0469
25036;1.0473
25037;1.0478
25038;1.0483
25039;1.0488
25040;1.0492
25041;1.0497
25042;1.0501
25043;1.0505
25044;1.0509
25045;1.0513
25046;1.0516
25047;1.052
25048;1.0523
25049;1.0526
25050;1.0528
25051;1.053
25052;1.0532
25053;1.0534
25054;1.0536
25055;1.0537
25056;1.0538
25057;1.0539
25058;1.054
25059;1.054
25060;1.0541
25061;1.0541
25062;1.0541
25063;1.0541
25064;1.0541
25065;1.0541
25066;1.0541
25067;1.0541
25068;1.054
25069;1.054
25070;1.054
25071;1.0539
25072;1.0539
25073;1.0538
25074;1.0537
25075;1.0536
25076;1.0535
25077;1.0534
25078;1.0532
25079;1.053
25080;1.0527
25081;1.0524
25082;1.052
25083;1.0516
25084;1.0512
25085;1.0507
25086;1.0501
25087;1.0495
25088;1.0489
25089;1.0482
25090;1.0474
25091;1.0467
25092;1.0459
25093;1.0451
25094;1.0443
25095;1.0435
25096;1.0427
25097;1.042
25098;1.0412
25099;1.0405
25100;1.0398
25101;1.0391
25102;1.0385
25103;1.0379
25104;1.0374
25105;1.0369
25106;1.0364
25107;1.0359
25108;1.0354
25109;1.0349
25110;1.0345
25111;1.034
25112;1.0334
25113;1.0329
25114;1.0323
25115;1.0316
25116;1.0309
25117;1.0301
25118;1.0293
25119;1.0284
25120;1.0273
25121;1.0263
25122;1.0251
25123;1.0239
25124;1.0226
25125;1.0212
25126;1.0198
25127;1.0184
25128;1.017
25129;1.0155
25130;1.0141
25131;1.0127
25132;1.0113
25133;1.01
25134;1.0087
25135;1.0075
25136;1.0064
25137;1.0054
25138;1.0044
25139;1.0036
25140;1.0028
25141;1.0021
25142;1.0014
25143;1.0009
25144;1.0004
25145;0.99999
25146;0.99961
25147;0.99928
25148;0.99898
25149;0.99871
25150;0.99845
25151;0.9982
25152;0.99795
25153;0.99769
25154;0.99741
25155;0.99711
25156;0.99678
25157;0.99642
25158;0.99603
25159;0.99559
25160;0.99511
25161;0.99459
25162;0.99403
25163;0.99342
25164;0.99279
25165;0.99212
25166;0.99142
25167;0.9907
25168;0.98997
25169;0.98923
25170;0.98849
25171;0.98776
25172;0.98705
25173;0.98637
25174;0.98571
25175;0.98509
25176;0.98452
25177;0.984
25178;0.98353
25179;0.98312
25180;0.98278
25181;0.98251
25182;0.98232
25183;0.98221
25184;0.98218
25185;0.98226
25186;0.98244
25187;0.98273
25188;0.98315
25189;0.98371
25190;0.98443
25191;0.98531
25192;0.98637
25193;0.98764
25194;0.98911
25195;0.9908
25196;0.99273
25197;0.99489
25198;0.9973
25199;0.99994
25200;1.0028
25201;1.0059
25202;1.0092
25203;1.0127
25204;1.0164
25205;1.0201
25206;1.024
25207;1.0279
25208;1.0319
25209;1.0358
25210;1.0396
25211;1.0434
25212;1.047
25213;1.0505
25214;1.0537
25215;1.0568
25216;1.0596
25217;1.0622
25218;1.0646
25219;1.0667
25220;1.0686
25221;1.0703
25222;1.0718
25223;1.0731
25224;1.0742
25225;1.0751
25226;1.076
25227;1.0767
25228;1.0773
25229;1.0778
25230;1.0783
25231;1.0788
25232;1.0793
25233;1.0797
25234;1.0802
25235;1.0807
25236;1.0813
25237;1.0819
25238;1.0826
25239;1.0833
25240;1.0841
25241;1.085
25242;1.0859
25243;1.0869
25244;1.0879
25245;1.089
25246;1.0901
25247;1.0913
25248;1.0924
25249;1.0936
25250;1.0948
25251;1.0959
25252;1.0971
25253;1.0982
25254;1.0992
25255;1.1002
25256;1.1011
25257;1.102
25258;1.1028
25259;1.1035
25260;1.1041
25261;1.1047
25262;1.1052
25263;1.1056
25264;1.1059
25265;1.1062
25266;1.1063
25267;1.1064
25268;1.1063
25269;1.1062
25270;1.106
25271;1.1057
25272;1.1052
25273;1.1047
25274;1.104
25275;1.1033
25276;1.1024
25277;1.1014
25278;1.1004
25279;1.0992
25280;1.098
25281;1.0967
25282;1.0953
25283;1.0939
25284;1.0925
25285;1.091
25286;1.0896
25287;1.0882
25288;1.0868
25289;1.0854
25290;1.0841
25291;1.0829
25292;1.0818
25293;1.0807
25294;1.0798
25295;1.0789
25296;1.0781
25297;1.0774
25298;1.0769
25299;1.0764
25300;1.076
25301;1.0757
25302;1.0755
25303;1.0753
25304;1.0753
25305;1.0753
25306;1.0754
25307;1.0756
25308;1.0759
25309;1.0762
25310;1.0766
25311;1.0771
25312;1.0776
25313;1.0782
25314;1.0788
25315;1.0795
25316;1.0802
25317;1.0809
25318;1.0817
25319;1.0825
25320;1.0832
25321;1.084
25322;1.0848
25323;1.0855
25324;1.0862
25325;1.0869
25326;1.0876
25327;1.0882
25328;1.0888
25329;1.0893
25330;1.0898
25331;1.0903
25332;1.0907
25333;1.0912
25334;1.0916
25335;1.0919
25336;1.0923
25337;1.0927
25338;1.0931
25339;1.0935
25340;1.0939
25341;1.0944
25342;1.0949
25343;1.0954
25344;1.096
25345;1.0966
25346;1.0973
25347;1.0981
25348;1.0989
25349;1.0997
25350;1.1006
25351;1.1016
25352;1.1026
25353;1.1036
25354;1.1046
25355;1.1057
25356;1.1067
25357;1.1078
25358;1.1088
25359;1.1099
25360;1.1109
25361;1.1119
25362;1.1128
25363;1.1137
25364;1.1146
25365;1.1154
25366;1.1162
25367;1.1169
25368;1.1176
25369;1.1182
25370;1.1188
25371;1.1194
25372;1.1199
25373;1.1204
25374;1.1209
25375;1.1214
25376;1.122
25377;1.1225
25378;1.123
25379;1.1235
25380;1.1241
25381;1.1247
25382;1.1253
25383;1.126
25384;1.1267
25385;1.1275
25386;1.1283
25387;1.1292
25388;1.1301
25389;1.131
25390;1.132
25391;1.133
25392;1.134
25393;1.135
25394;1.136
25395;1.137
25396;1.138
25397;1.139
25398;1.1399
25399;1.1408
25400;1.1417
25401;1.1425
25402;1.1432
25403;1.1439
25404;1.1445
25405;1.145
25406;1.1455
25407;1.1459
25408;1.1462
25409;1.1465
25410;1.1467
25411;1.1468
25412;1.1469
25413;1.1469
25414;1.1468
25415;1.1466
25416;1.1464
25417;1.146
25418;1.1456
25419;1.1451
25420;1.1445
25421;1.1438
25422;1.143
25423;1.1422
25424;1.1412
25425;1.1402
25426;1.1392
25427;1.138
25428;1.1369
25429;1.1357
25430;1.1346
25431;1.1335
25432;1.1324
25433;1.1313
25434;1.1304
25435;1.1295
25436;1.1287
25437;1.128
25438;1.1275
25439;1.127
25440;1.1267
25441;1.1264
25442;1.1263
25443;1.1262
25444;1.1263
25445;1.1263
25446;1.1265
25447;1.1267
25448;1.1269
25449;1.1271
25450;1.1273
25451;1.1274
25452;1.1276
25453;1.1276
25454;1.1277
25455;1.1276
25456;1.1275
25457;1.1273
25458;1.1269
25459;1.1265
25460;1.126
25461;1.1253
25462;1.1246
25463;1.1237
25464;1.1227
25465;1.1216
25466;1.1204
25467;1.1192
25468;1.1178
25469;1.1164
25470;1.115
25471;1.1135
25472;1.112
25473;1.1105
25474;1.109
25475;1.1075
25476;1.1061
25477;1.1047
25478;1.1034
25479;1.1022
25480;1.1011
25481;1.1
25482;1.0991
25483;1.0983
25484;1.0975
25485;1.0968
25486;1.0963
25487;1.0958
25488;1.0954
25489;1.095
25490;1.0947
25491;1.0945
25492;1.0943
25493;1.0942
25494;1.0941
25495;1.094
25496;1.094
25497;1.094
25498;1.094
25499;1.094
25500;1.094
25501;1.094
25502;1.094
25503;1.0941
25504;1.0941
25505;1.0941
25506;1.0941
25507;1.0941
25508;1.0941
25509;1.0941
25510;1.0941
25511;1.0941
25512;1.094
25513;1.0939
25514;1.0939
25515;1.0938
25516;1.0937
25517;1.0937
25518;1.0936
25519;1.0935
25520;1.0935
25521;1.0935
25522;1.0936
25523;1.0937
25524;1.0939
25525;1.0941
25526;1.0945
25527;1.095
25528;1.0957
25529;1.0966
25530;1.0977
25531;1.099
25532;1.1007
25533;1.1026
25534;1.1049
25535;1.1075
25536;1.1105
25537;1.114
25538;1.1179
25539;1.1222
25540;1.1269
25541;1.1321
25542;1.1376
25543;1.1435
25544;1.1498
25545;1.1563
25546;1.1631
25547;1.1701
25548;1.1771
25549;1.1842
25550;1.1912
25551;1.1982
25552;1.2049
25553;1.2114
25554;1.2176
25555;1.2235
